question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
78,3-25-811-1,"What are the eligibility criteria for companies ""Kamata Naya"" to get small and medium-sized loans?",0,1,1,1,1,3-25-1860-1|3-25-811-1|3-25-812-1|3-25-807-2|3-25-2368-1|3-25-1861-1|3-25-1860-4|3-25-807-1|3-25-809-1|3-25-806-2|3-25-806-1|3-25-807-3|3-25-1860-2|3-25-809-2|6-37-375-7
79,3-24-2367-1,What is the specific title related to RDB accounts under the Bank Accounts Sub-section?,1,1,1,1,1,3-24-2367-1|3-25-2368-4|3-24-799-3|3-24-1836-3|3-25-2368-2|3-24-799-2|10-61-1790-3|3-24-800-2|3-25-2368-1|3-24-1836-2|3-24-800-3|3-24-803-3|3-25-2368-3|3-25-2368-5|10-62-1272-2
80,3-26-1156-7,What are the additional requirements for obtaining club licenses?,1,1,1,1,1,3-26-1156-7|10-65-404-2|10-65-398-2|10-65-390-2|10-65-400-2|10-65-400-4|3-26-1156-5|11-68-1150-1|3-24-800-3|11-68-1150-2|10-65-404-1|1-16-1600-3|3-26-1156-4|10-65-398-4|10-65-402-1
81,3-25-1860-3,"What are the guarantor requirements for small and medium-sized loans under Rs. 100,000/-?",0,1,1,1,1,3-25-1860-4|3-25-1860-3|3-25-1860-1|3-25-1861-1|3-25-807-2|3-25-812-1|3-25-807-3|3-25-807-1|3-25-811-1|3-25-806-2|3-25-2368-1|3-25-808-2|3-25-1860-2|3-25-809-3|3-25-666-1
82,3-24-981-1,What are the various child accounts offered and what are their age qualifications?,0,0,0,1,1,3-24-1848-1|3-24-801-3|3-24-726-1|3-24-801-1|3-24-801-2|3-24-981-1|3-24-800-3|3-24-1852-2|7-40-991-4|3-24-1836-1|7-40-1806-1|3-24-799-1|9-50-1604-1|9-50-1615-1|3-24-1856-1
83,3-24-1038-1,What are the different types of savings accounts offered by Vanita Shakti Bank Associations?,1,1,1,1,1,3-24-1038-1|3-24-1836-1|3-24-1848-1|3-24-1856-1|3-24-1038-3|3-24-1857-1|3-24-1038-2|3-24-801-3|3-24-800-1|3-24-1836-2|3-24-1836-3|3-24-799-5|3-24-799-2|3-24-802-3|3-24-1852-1
84,3-25-567-1,When can I submit an application for an income certificate to the Regional Secretariat?,0,0,0,0,0,7-41-481-2|10-64-586-2|1-16-782-1|10-57-1291-1|6-38-850-2|10-64-586-1|9-52-584-3|1-16-777-1|10-58-595-1|9-51-583-2|2-21-670-1|6-34-845-1|8-48-697-1|1-16-1600-6|1-16-786-1
85,3-26-775-1,What services are available to the Sri Lankan bank account holders through SaveBank Insurance Services?,1,1,1,1,1,3-26-775-1|3-24-1836-1|3-24-1848-1|6-37-375-10|10-89-1224-3|3-25-2368-1|3-24-1857-1|3-24-1836-3|3-24-1836-2|3-25-2368-2|6-37-375-9|6-37-375-4|3-24-800-2|3-24-1858-1|3-90-805-3
86,3-26-867-1,Who can get the described tax permit certificate service?,1,1,1,1,1,3-26-867-1|3-26-866-1|8-45-1114-2|3-26-864-2|8-45-1112-2|3-26-864-1|8-45-1114-1|9-49-396-1|3-26-865-1|10-57-565-12|10-65-400-2|8-45-1113-2|2-22-708-2|3-26-1156-5|8-45-1110-2
87,3-24-802-1,What are the qualifications and benefits of opening a Magnet Run account?,0,0,0,1,1,3-24-800-3|3-24-1852-2|3-24-801-3|3-24-799-3|3-24-726-1|3-24-802-2|3-24-799-2|3-24-802-1|3-24-801-2|6-36-1273-1|3-24-1852-1|3-24-1848-1|3-25-807-2|3-24-801-1|3-24-1857-1
88,3-24-1836-3,What documents are required to open a cooperative account?,1,1,1,1,1,3-24-1836-3|3-24-800-3|3-24-799-3|3-24-1836-1|3-24-799-2|3-26-864-2|3-24-800-1|3-24-799-1|3-24-1836-2|3-24-803-2|3-24-1852-2|3-24-723-1|10-58-593-3|6-37-375-6|6-38-846-2
89,3-26-765-1,What documents are required to obtain detailed weather reports for insurance claims?,0,1,1,1,1,3-26-765-2|12-71-765-2|3-26-765-1|12-71-765-1|12-71-771-2|12-71-764-2|12-71-767-3|12-71-769-1|12-71-764-3|12-71-771-1|12-71-764-4|6-37-375-4|12-71-764-1|12-71-767-1|12-71-769-2
90,3-25-809-1,What is the primary objective of the Kaburga loan scheme and which council does it work with?,0,1,1,1,1,3-25-2368-2|3-25-809-1|3-25-809-2|3-25-807-3|3-25-806-2|3-25-807-2|3-25-666-1|3-25-812-1|3-25-1860-1|6-38-763-2|3-25-2368-5|3-25-808-2|3-25-814-1|3-24-801-3|3-25-808-3
91,3-24-799-3,What are the eligibility criteria for opening a Prestige Plus account?,0,1,1,1,1,3-24-799-2|3-24-799-3|3-24-1852-2|3-24-800-3|3-24-799-1|3-24-1836-1|3-24-1857-1|3-24-802-1|3-24-800-1|3-26-865-1|3-24-1836-2|3-24-1848-1|3-24-801-3|3-24-800-2|3-24-724-1
92,3-24-800-3,What are the eligibility conditions and documents required for opening a regular cash savings account for associations and communities?,1,1,1,1,1,3-24-800-3|3-24-1852-2|3-24-1836-1|3-24-801-3|3-24-1857-1|3-24-1856-1|3-24-800-1|3-24-1836-3|3-24-801-2|3-24-799-2|3-24-803-2|3-24-799-1|3-24-723-1|3-24-801-1|3-24-800-2
93,9-51-582-4,What is the first step to obtain a marriage certificate?,0,0,0,0,0,9-51-583-4|9-51-583-2|9-51-583-3|9-51-583-5|9-51-367-1|9-51-583-1|9-51-583-6|9-51-1621-2|6-38-847-2|9-51-352-1|9-51-1621-1|9-51-353-2|9-51-352-2|9-51-353-3|9-50-355-1
94,9-51-583-4,What is the legal validity period of a copy of the marriage certificate obtained from the Territorial Secretariat?,1,1,1,1,1,9-51-583-4|9-51-583-2|9-51-583-1|9-51-583-3|9-51-367-1|9-51-582-6|9-51-583-5|9-51-352-1|9-51-583-6|9-51-1621-2|9-51-582-3|9-51-582-4|6-38-847-2|9-51-353-2|9-51-582-2
95,9-50-359-1,Who are eligible to apply for late birth registration?,1,1,1,1,1,9-50-359-1|9-50-359-2|9-50-1604-1|9-50-1615-1|7-40-991-4|5-29-486-2|9-54-485-2|9-50-2-1|9-50-3-1|9-50-1561-2|6-38-846-2|9-50-6-1|9-50-4-1|7-43-1270-4|9-50-581-5
96,9-50-581-3,What additional documents are required for applicants over 18 years of age to make changes to their birth certificate?,0,0,0,1,1,9-50-359-2|9-50-1561-1|4-27-1766-1|6-38-846-2|9-50-1604-1|9-50-1561-2|9-50-581-5|9-50-581-3|9-50-581-4|9-50-359-1|9-50-581-1|9-50-1615-1|9-50-581-2|10-65-390-5|9-50-581-9
97,9-51-353-3,What is the minimum age required for both parties to file a marriage declaration?,1,1,1,1,1,9-51-353-3|9-51-1621-1|9-51-352-1|9-51-353-2|9-51-1621-2|9-50-1604-1|9-51-583-4|6-38-847-1|9-50-1615-1|9-51-352-2|7-40-991-4|9-51-582-6|9-54-485-2|5-29-486-2|9-51-352-3
98,9-49-396-1,What are the forms required to obtain a certificate confirming citizenship of persons of Indian origin?,1,1,1,1,1,9-49-396-1|9-51-583-4|9-50-355-1|9-51-583-2|9-51-583-5|9-50-359-2|9-51-367-1|9-50-359-1|6-38-849-2|9-50-1615-1|9-49-722-1|11-66-735-1|9-51-583-1|9-51-583-3|9-52-584-2
99,9-52-584-3,What are the working days and opening hours for submitting the death registration application form at the Office of the Territorial Secretary?,1,1,1,1,1,9-52-584-3|5-29-486-4|6-38-852-2|5-29-487-3|6-34-845-1|7-41-481-2|9-54-485-8|9-52-9-1|9-51-583-3|9-52-584-1|9-52-584-2|9-52-584-4|9-52-584-5|11-66-734-1|10-58-595-1
100,9-50-581-9,How much is the stamp tax charge for making changes to the birth certificate through the Territorial Secretariat?,0,0,0,0,1,9-50-581-7|9-50-1561-1|9-50-581-4|9-50-581-6|9-50-1492-2|9-50-581-2|9-50-581-5|9-50-355-1|9-50-581-1|9-50-581-8|9-50-581-9|5-31-1131-1|9-51-583-6|9-50-581-3|4-27-1766-2
101,9-50-581-1,What kind of changes can be made to the birth certificate through the Territorial Secretariat?,0,0,0,1,1,9-50-581-6|9-50-581-7|9-50-581-5|9-50-581-2|9-50-581-8|9-50-581-4|9-50-581-9|9-50-581-1|9-50-1561-1|9-50-581-3|5-31-1131-1|9-50-1561-2|9-50-579-1|6-86-1126-1|9-50-579-4
102,9-50-1604-1,What are the main age requirements for the child and the applicant in the adoption process?,1,1,1,1,1,9-50-1604-1|7-40-991-4|7-40-1806-1|7-40-1797-1|3-24-726-1|7-40-1854-1|7-39-1854-1|7-39-1797-1|7-40-1808-1|7-39-1806-1|7-39-1808-1|7-40-991-3|7-40-1801-1|7-40-1796-1|7-39-1807-1
103,9-49-391-1,Under what clauses can a person apply for dual citizenship in Sri Lanka?,1,1,1,1,1,9-49-391-1|5-29-486-2|9-54-485-2|9-49-392-1|3-24-799-1|4-27-407-1|10-65-390-2|3-24-1858-2|4-27-1767-1|3-24-1836-1|6-37-375-6|8-45-1112-1|2-21-599-1|6-37-387-3|4-27-407-3
104,9-50-3-1,What documents are required to register a birth in a rural hospital?,1,1,1,1,1,9-50-3-1|9-50-4-1|9-52-11-1|9-50-359-2|9-50-1492-1|9-50-359-1|9-50-6-1|9-50-2-1|9-50-1492-2|9-50-355-1|9-50-1561-2|7-41-488-3|9-49-392-1|7-40-991-5|9-52-12-1
105,9-51-582-2,What are the working days and opening hours for obtaining the marriage certificate form at the Territorial Secretariat?,0,0,0,0,1,9-51-583-3|7-41-481-2|9-51-583-2|9-51-583-4|9-52-584-3|5-29-486-4|9-51-367-1|10-64-586-2|6-38-847-2|9-51-582-3|9-51-582-6|6-38-847-1|9-51-352-1|9-51-582-2|9-51-582-4
106,9-54-485-4,Who is responsible for appointing censors for electoral records and what is their main function?,0,1,1,1,1,5-29-1452-1|9-54-485-8|9-54-485-4|9-54-485-6|9-54-485-11|9-54-485-3|5-29-487-2|5-29-487-1|9-54-485-7|9-54-485-12|5-29-486-3|5-29-486-1|9-54-485-1|9-54-485-9|5-29-487-3
107,9-54-485-5,What are the eligibility criteria for registration in the Voter Registers of Sri Lankan Citizens and what is the age of eligibility?,0,1,1,1,1,9-54-485-2|5-29-486-2|9-54-485-5|10-65-390-2|3-24-1858-2|10-65-398-2|3-24-799-1|9-49-391-1|4-91-637-1|3-24-1858-1|3-24-1836-1|9-49-392-1|3-24-799-2|8-45-1112-1|2-21-599-1
108,9-51-352-3,What is the accepted method of payment for the registration fees listed?,0,0,0,0,0,1-16-742-1|2-21-1622-1|5-29-487-4|9-54-485-9|1-18-742-1|1-16-938-3|10-65-408-7|1-15-742-1|9-51-352-2|1-14-742-1|1-17-742-1|10-65-408-8|10-65-413-5|11-66-735-1|8-44-929-3
109,9-54-485-1,What is the date of registration for election purposes and what is the minimum age requirement for citizens to be admitted?,0,0,0,1,1,9-54-485-2|5-29-486-2|9-54-485-5|9-50-1604-1|9-54-485-8|9-54-485-6|9-54-485-7|5-29-486-3|9-51-353-3|9-54-485-1|5-29-487-4|9-54-485-12|9-54-485-10|5-29-486-4|5-29-486-1
110,9-52-366-2,How much is the translation fee?,1,1,1,1,1,9-52-366-2|9-51-364-1|4-27-1766-2|4-27-454-2|10-57-431-3|10-65-415-5|10-57-412-4|9-50-365-1|10-57-1285-2|11-66-749-2|10-57-411-3|10-57-1270-2|10-65-420-6|10-65-424-5|10-62-1276-2
111,9-54-485-9,What are the penalties for persons who fail to provide the necessary information or who deliberately provide false information during the electoral registration?,1,1,1,1,1,9-54-485-9|5-29-487-4|5-29-486-5|9-54-485-6|5-29-487-2|5-29-487-1|9-54-485-10|9-54-485-3|9-54-485-2|5-29-486-3|9-54-485-8|9-54-485-5|5-29-487-5|9-54-485-11|5-29-486-6
112,9-50-1492-2,"What is the deadline for registering a birth for free, and what additional documentation is provided free of charge?",1,1,1,1,1,9-50-1492-2|9-50-4-1|9-50-359-1|9-50-3-1|9-50-2-1|9-50-359-2|9-50-1492-1|9-50-1561-1|9-51-352-2|5-29-487-4|9-52-12-2|9-50-6-1|9-50-1561-2|9-50-355-1|5-29-486-3
113,9-50-579-4,How do stamp fees for obtaining a birth certificate differ from one period to another?,0,0,0,0,0,9-50-1492-2|9-51-583-6|9-51-583-5|9-50-355-1|9-50-359-1|9-50-359-2|3-26-1156-2|10-65-393-3|11-66-718-1|11-68-729-1|11-66-745-1|9-52-584-5|9-50-1561-1|10-57-410-3|11-66-719-1
114,9-51-353-1,What geographical areas can be registered for marriage under the Marriage Act of the Kingdom of Cambodia?,0,1,1,1,1,9-51-352-1|9-51-353-1|9-51-1621-1|9-51-353-2|9-51-1621-2|9-51-352-3|9-51-353-3|9-51-352-2|9-51-583-4|9-51-582-2|9-51-582-6|9-51-582-4|9-51-583-1|9-51-582-3|2-21-1622-1
115,9-50-359-2,What documents are required to register a delayed birth after one year?,1,1,1,1,1,9-50-359-2|9-50-359-1|9-50-2-1|9-50-1561-2|9-50-1492-2|9-50-4-1|9-50-3-1|9-50-1604-1|9-50-1492-1|9-50-6-1|9-50-581-2|9-54-485-8|9-50-581-5|9-50-581-4|9-50-1561-1
116,9-50-581-2,"What are the specific application forms required for various types of changes, such as changing the name of the parent on the birth certificate?",0,1,1,1,1,9-50-1561-2|9-50-581-4|9-50-581-2|9-50-359-2|9-50-1561-1|9-50-581-5|9-50-581-9|9-50-581-6|9-50-581-8|9-50-581-1|9-50-581-7|5-29-486-3|9-50-581-3|9-54-485-3|6-34-845-1
117,9-52-584-4,How will the applicant obtain a death certificate after successful registration?,0,1,1,1,1,9-52-584-2|9-52-7-1|9-52-584-4|9-52-9-1|9-52-12-2|9-52-584-1|9-52-584-5|9-52-11-1|9-52-12-1|9-52-10-1|9-51-583-2|10-62-743-1|9-52-366-2|5-29-486-1|6-38-852-2
118,9-50-2-1,What is the first step in registering a birth at home and how long before it is reported?,1,1,1,1,1,9-50-2-1|9-50-4-1|9-50-1492-2|9-50-3-1|9-50-1492-1|9-50-359-2|9-50-359-1|9-52-12-1|9-50-6-1|9-52-9-1|9-50-1561-2|5-29-487-3|9-50-1561-1|9-49-392-1|5-29-486-4
119,11-66-733-1,What is the fee for obtaining the application form for the postal service?,0,0,0,1,1,11-66-745-1|11-66-747-1|11-66-738-1|5-31-730-1|11-66-728-1|11-66-733-1|11-66-718-1|11-68-729-1|11-66-719-1|2-23-740-1|11-66-732-1|11-66-735-1|3-24-724-1|11-66-746-1|11-66-734-1
120,11-66-737-1,What are the fees to be paid for the 'foreign parcel delivery' service?,0,1,1,1,1,11-66-749-2|11-66-737-1|11-66-745-1|5-31-744-1|10-57-411-3|11-66-750-2|11-66-720-1|10-57-410-3|10-64-748-1|4-27-454-2|11-66-747-1|10-57-465-1|10-57-1645-2|10-65-415-5|10-57-1290-2
121,11-66-715-1,What documents are required to receive a regular cash mail?,0,0,1,1,1,11-66-749-3|6-38-846-2|3-26-864-2|11-66-715-1|9-49-722-2|11-66-745-2|11-66-720-1|11-66-720-2|11-66-718-2|3-24-725-1|11-66-717-1|3-26-1156-5|10-65-390-5|11-66-718-1|11-66-719-2
122,11-66-733-2,Is there a specific application form for the postal service?,0,0,0,0,0,5-31-730-1|11-66-747-1|11-66-732-3|11-66-738-1|11-66-745-1|11-68-729-1|11-66-719-1|11-66-745-2|11-66-720-1|11-66-718-1|11-66-746-1|11-66-749-1|11-66-733-1|11-66-728-1|11-66-747-2
123,11-66-750-1,What are the eligibility criteria for commercial postal facilities?,1,1,1,1,1,11-66-750-1|11-66-733-1|11-66-728-1|11-66-745-1|11-68-729-1|3-24-724-1|11-66-721-1|11-66-718-1|5-31-730-1|2-23-740-1|11-66-720-1|11-66-747-1|11-66-717-1|11-66-719-1|11-66-732-1
124,11-66-732-2,What is the name and phone number of the functional assistant postmaster for business answering envelope and card service?,0,1,1,1,1,11-66-747-2|11-66-732-2|10-94-2095-2|6-36-1273-4|11-66-745-2|11-68-729-1|11-66-747-1|10-62-1276-4|11-66-745-1|10-61-762-3|8-47-1207-2|4-91-674-4|5-31-730-1|11-66-720-2|10-94-2232-2
125,11-66-749-4,What arrangements can be made if the recipient cannot come and get the imported books or pamphlets personally?,1,1,1,1,1,11-66-749-4|11-66-749-3|7-43-626-1|11-66-749-1|10-89-1224-4|10-57-411-1|11-66-719-1|10-65-424-2|11-66-745-2|10-57-1278-4|11-66-720-1|10-59-435-1|5-31-744-1|10-89-1224-3|11-66-747-2
126,11-68-931-3,What happens if the department does not receive a response to the renewal application from the registered licensee within 6 months?,0,0,1,1,1,10-55-931-2|5-32-704-2|11-68-931-4|11-68-931-3|11-68-931-2|3-26-1156-3|3-26-1156-1|10-65-397-3|10-65-402-2|10-65-397-2|5-32-713-1|10-65-404-3|5-32-522-1|5-29-487-4|10-89-1224-3
127,11-66-747-2,How to file a complaint about unavailability of item sent by express mail on date?,1,1,1,1,1,11-66-747-2|11-66-745-2|11-66-719-1|10-88-934-1|5-31-469-3|11-66-718-1|5-31-744-1|11-66-747-1|5-32-522-1|11-66-718-2|10-89-1296-1|6-37-380-2|11-66-732-3|6-93-842-2|11-66-719-2
128,11-66-745-2,"What documents and information can be useful when making a written complaint about damaged postal items, especially express mail?",1,1,1,1,1,11-66-745-2|11-66-747-2|11-66-732-3|5-31-457-3|5-31-744-1|5-31-460-2|5-31-460-3|5-31-457-2|11-66-749-4|11-66-719-2|11-66-749-3|5-32-470-2|11-66-719-1|6-93-842-2|6-93-842-3
129,11-67-833-1,Who is the official responsible for the Department's Internet Service and which department maintains it?,0,1,1,1,1,1-87-662-1|11-67-836-3|11-67-833-1|10-62-836-3|4-91-1095-2|8-47-1252-1|11-67-1120-2|1-16-1423-3|2-22-712-2|5-30-1340-2|2-75-669-2|10-94-2095-2|11-67-1176-1|5-31-460-4|8-47-1254-1
130,11-66-720-2,Who should I contact if money is fraudulently received through the Foreign Money Order and British Mail Order Service?,1,1,1,1,1,11-66-720-2|11-66-720-1|11-66-719-1|11-66-719-2|11-66-718-2|11-66-718-1|11-66-1162-1|3-90-805-1|11-66-715-1|10-65-420-7|11-66-749-3|10-94-2095-2|11-66-716-1|11-66-717-1|10-88-934-1
131,11-68-648-1,When was the Department of Motor Transport established and what is its primary purpose?,1,1,1,1,1,11-68-648-1|4-27-649-1|7-39-651-1|4-27-653-1|10-65-408-2|10-65-390-3|10-65-395-2|10-64-650-1|10-65-397-3|10-65-397-2|10-65-408-1|10-65-413-3|10-64-586-3|10-65-413-4|10-65-408-6
132,11-66-718-1,"What is the described service, and who are qualified for it?",0,0,0,0,0,1-16-783-1|11-67-1120-1|6-36-1273-3|8-45-1114-1|12-71-1148-1|10-58-1697-1|8-45-1111-1|10-62-1697-1|11-67-1116-1|10-60-2031-1|6-86-1210-1|1-16-779-1|10-65-404-2|1-16-1210-1|10-94-2098-1
133,11-68-931-1,"Repairers, Manufacturers and Sellers Renewal of Licenses Who are eligible to renew licenses under the Service?",0,1,1,1,1,10-55-931-1|11-68-931-1|10-55-931-2|11-68-931-2|11-68-931-4|10-55-931-3|10-55-931-5|11-68-931-6|11-68-931-3|11-68-931-5|10-55-931-4|10-57-566-4|10-65-397-5|10-57-431-1|10-65-397-2
134,11-67-1176-1,What are some of the key functions of the Planning and Monitoring Unit (PMU)?,0,0,1,1,1,2-22-1176-1|10-65-1176-1|6-85-1176-1|11-67-1176-1|12-95-986-1|12-95-985-1|1-87-663-1|12-95-985-2|5-30-1337-1|1-87-658-1|1-87-657-1|2-22-712-2|12-95-989-1|12-95-988-1|2-22-710-2
135,11-68-931-6,"What is the registration fee for renewing licenses for repairers, manufacturers and vendors?",0,1,1,1,1,10-55-931-5|11-68-931-6|10-55-931-3|10-55-931-1|11-68-931-1|10-55-931-2|11-68-931-4|11-68-931-5|10-55-931-4|11-68-931-2|11-68-931-3|10-57-431-3|8-44-929-3|10-65-397-4|8-47-1782-3
136,11-67-835-1,Who are the officers responsible for the Matara and Kandy District stores and what are their email addresses?,1,1,1,1,1,11-67-835-1|4-91-674-4|10-62-836-3|11-67-836-3|11-66-732-2|2-22-712-2|10-62-1274-4|10-55-1275-2|2-21-2274-2|10-56-1174-4|4-91-1095-2|10-55-731-2|6-36-1273-4|7-43-701-2|10-57-1291-2
137,11-67-836-3,Who is the Staff Officer responsible for the 'Acquisition of Data Files' service?,0,1,1,1,1,10-62-836-3|11-67-836-3|5-32-705-2|11-66-732-2|10-62-1276-4|11-66-720-2|11-67-836-1|11-66-734-2|10-62-836-2|10-62-836-1|2-22-712-2|11-67-836-2|6-34-845-5|11-67-1269-7|11-66-736-2
138,11-67-1269-4,What are the application processing fees for investment schemes under Section 16 or 17 of the BOI Act?,0,0,0,0,1,8-44-1270-2|7-43-1270-2|10-55-1269-5|10-89-1269-5|8-44-1269-2|10-89-1269-2|10-57-1270-2|10-59-1269-5|8-44-1269-4|10-59-1270-2|11-67-1269-4|10-62-1269-2|10-59-1269-2|10-55-1269-2|11-67-1269-2
139,11-66-749-3,What documents are required when importing books or brochures in bulk from abroad and who is the official responsible for this service?,1,1,1,1,1,11-66-749-3|10-57-1278-4|10-65-415-2|10-57-411-1|10-89-1224-4|10-94-2099-1|10-65-424-2|10-59-435-1|11-66-749-2|10-65-420-7|10-94-2093-1|10-88-936-1|10-57-409-3|11-66-720-1|10-55-1269-6
140,11-67-1120-1,Where can I get applications for the Rock Laboratory service?,1,1,1,1,1,11-67-1120-1|11-67-1120-2|11-67-1116-1|2-22-700-6|10-55-1288-3|11-67-1117-1|8-45-1111-2|12-71-767-3|11-66-732-3|8-45-1110-2|8-45-1111-1|11-67-1117-2|12-71-767-1|11-67-1269-8|10-59-1269-9
141,11-66-738-1,What are the charges for receiving local telegraph service?,0,1,1,1,1,11-66-716-1|11-66-738-1|11-66-739-1|10-57-1645-2|11-66-747-1|4-27-454-2|11-67-1645-2|2-23-740-1|11-66-719-1|11-66-750-2|11-66-749-2|4-27-451-2|3-25-844-2|2-23-751-3|11-66-745-1
142,11-67-837-2,What is the phone number of LLRC?,1,1,1,1,1,11-67-837-2|10-62-837-3|3-25-844-2|4-27-649-3|3-26-864-3|2-22-711-2|5-31-453-3|3-26-765-2|8-47-699-2|10-62-837-2|8-48-694-2|6-38-852-2|1-16-1423-3|5-31-1122-2|10-60-1141-12
143,1-16-618-1,What are the key steps in the Employment Guidance Program for Tech graduates?,1,1,1,1,1,1-16-618-1|1-20-2114-2|1-16-619-1|1-16-779-1|1-16-781-1|1-16-777-1|6-93-842-3|1-16-614-2|1-16-786-1|6-37-375-6|1-16-614-4|1-20-2113-3|1-16-782-1|1-20-2113-2|1-16-616-1
144,1-87-951-1,How can I request Ayurveda books from public libraries?,1,1,1,1,1,1-87-951-1|10-57-920-2|7-43-626-1|6-36-958-1|7-39-959-1|10-62-950-1|4-97-1484-1|1-87-665-1|10-57-920-1|4-27-1465-1|4-97-1465-1|1-15-919-1|11-67-1484-1|1-87-1085-1|7-41-953-1
145,1-87-662-1,What are the primary services related to Departmental Administration and Documentation Registry by the Establishment Division of the Department of Education?,1,1,1,1,1,1-87-662-1|1-87-660-1|1-87-661-1|1-87-658-1|1-87-657-1|1-87-659-1|1-87-663-1|11-66-734-2|6-34-845-5|1-20-2117-1|5-32-705-2|10-62-1697-1|10-55-731-2|10-58-1697-1|1-16-1103-3
146,1-16-1166-1,"What is the main function of the ""Authorisation of Proof"" service and what documentation is required for it?",0,0,0,0,1,9-51-583-4|6-34-845-2|10-89-1224-4|6-35-845-2|6-93-842-3|5-29-487-2|10-89-1224-3|6-34-845-3|3-26-1156-5|9-54-485-6|6-35-845-4|9-51-1621-2|2-21-594-2|6-34-845-5|1-16-1166-1
147,1-16-1602-3,Under what condition can a certificate be issued that is not eligible for service on ships that are part of the steam boilers shipping machinery?,1,1,1,1,1,1-16-1602-3|1-16-1600-3|1-16-1602-2|1-16-1602-1|1-16-1602-6|1-16-1602-4|1-16-1600-7|10-57-433-1|1-16-1600-2|6-36-1609-1|6-36-1609-2|12-70-1144-5|6-36-1610-1|1-16-1600-1|8-47-1781-3
148,1-16-1423-1,What are some of the key elements available on the TVEC website?,1,1,1,1,1,1-16-1423-1|1-16-941-1|1-16-1423-2|1-16-1267-1|1-16-941-2|1-16-941-3|1-16-938-2|1-16-1423-3|1-16-938-3|1-16-938-1|1-16-943-2|1-87-657-1|1-16-1421-1|10-57-1278-5|1-16-1602-2
149,1-16-773-1,"What is the application process, submission deadline and required documentation for Vocational Training Codes?",0,1,1,1,1,1-16-777-2|1-16-773-1|1-16-777-1|1-16-1103-3|1-16-782-1|1-16-783-1|1-16-1103-2|1-16-786-1|1-16-781-1|1-16-944-1|1-16-1166-1|1-16-779-1|1-16-943-3|12-70-768-1|6-86-768-1
150,1-16-1607-2,What are the necessary documents to re-verify the Continuous Dismissal Certificate (CDC)?,1,1,1,1,1,1-16-1607-2|1-16-1607-1|1-16-1606-1|6-93-842-3|6-36-1608-2|6-34-845-4|1-16-1606-2|6-34-845-3|6-34-845-2|6-35-845-4|7-40-991-5|9-50-359-2|6-35-845-3|10-65-390-5|6-34-845-5
151,1-20-2114-1,Who are the Diploma courses in Human Resource Management designed for?,1,1,1,1,1,1-20-2114-1|1-20-2114-2|1-20-2114-3|1-20-2113-1|1-20-2115-1|1-20-2113-2|1-20-2113-3|1-20-2115-2|1-20-2115-3|1-16-618-1|1-20-2116-1|1-20-2117-1|1-20-2120-1|1-16-2254-1|1-87-658-1
152,1-87-658-1,What are the main responsibilities of the Planning Division of the Department of Education Publications in relation to curriculum production and quality development programmes?,1,1,1,1,1,1-87-658-1|1-87-661-1|1-87-659-1|1-87-657-1|1-87-662-1|1-87-663-1|12-95-988-1|12-95-984-1|1-87-656-1|1-87-660-1|1-16-822-1|1-16-823-1|12-95-986-1|6-85-1176-1|10-58-823-1
153,1-16-1109-1,Where can I find further information about vocational education and training centres provided by the Authority?,1,1,1,1,1,1-16-1109-1|1-16-1103-1|1-16-777-1|1-16-1103-3|1-16-786-1|1-16-943-2|1-16-943-1|1-16-1103-2|1-16-1103-4|1-16-1423-1|1-16-823-1|1-16-616-2|1-16-782-1|1-16-1105-1|1-16-944-4
154,1-16-781-1,What is the fee for the service of entrepreneurship development schemes?,1,1,1,1,1,1-16-781-1|10-55-1269-5|1-16-619-1|10-62-1269-5|10-89-1269-5|8-44-1269-4|10-59-1269-5|2-22-707-2|11-67-1269-4|8-44-1270-2|10-57-1270-2|7-43-1270-2|10-65-420-6|8-46-827-3|10-57-1645-2
155,1-87-665-1,"How many bookstores are maintained by the Education Publications Department, and what kind of books can be purchased there?",1,1,1,1,1,1-87-665-1|1-87-659-1|1-87-664-1|1-87-658-1|1-87-662-1|1-87-656-1|1-87-657-1|7-43-626-1|1-87-661-1|1-87-663-1|1-87-1481-1|1-87-951-1|1-87-1085-1|1-87-660-1|1-15-608-1
156,1-16-1421-1,What are the main objectives of the Research Cell for the Promotion of Vocational Education and Training (TVET)?,1,1,1,1,1,1-16-1421-1|1-16-1423-1|1-16-943-1|1-16-941-1|1-16-1267-1|1-16-938-1|1-87-661-1|1-16-941-2|1-16-943-2|1-16-938-2|1-16-786-1|1-16-943-3|1-16-944-4|1-16-773-1|1-16-777-1
157,1-15-608-1,"What are the fees for the educational services provided by the Education Department of the Zoo, especially for lectures, exhibitions and guided tours for BSc graduates?",1,1,1,1,1,1-15-608-1|4-97-1478-1|1-16-614-3|4-91-613-1|8-48-1459-1|1-87-1481-1|4-91-1164-1|1-16-938-3|12-71-766-1|8-47-1346-1|1-16-777-2|4-91-635-2|4-27-1465-1|1-16-742-1|4-97-1465-1
