question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
78,3-25-811-1,What are the eligibility criteria for small and medium-sized enterprises to borrow from the village?,0,1,1,1,1,3-25-1860-1|3-25-812-1|3-25-811-1|3-25-807-2|3-25-807-1|3-25-806-2|3-25-806-1|3-25-2368-1|3-25-807-3|3-25-1860-2|8-45-1114-1|2-21-598-1|3-25-809-2|3-25-808-2|12-70-1144-1
79,3-24-2367-1,What is the specific title for RDB accounts under the subcategory of bank accounts?,1,1,1,1,1,3-24-2367-1|3-25-2368-4|3-24-1836-3|3-25-2368-2|3-24-799-3|3-24-799-2|3-25-2368-1|10-61-1790-3|3-24-800-2|3-25-567-2|3-25-567-1|3-24-799-4|3-25-567-4|3-24-1836-2|3-24-803-3
80,3-26-1156-7,What are the additional requirements for obtaining a club license?,1,1,1,1,1,3-26-1156-7|10-65-404-2|10-65-398-2|10-65-400-2|10-65-390-2|10-65-400-4|10-65-400-1|10-65-404-1|10-65-402-1|10-65-390-1|10-65-390-5|10-65-398-4|1-16-1600-3|3-26-1156-5|3-24-800-3
81,3-25-1860-3,"What are the requirements of the guarantor for small and medium-sized loans under Rs 100,000/-?",0,1,1,1,1,3-25-1860-4|3-25-1860-3|3-25-1860-1|3-25-1861-1|3-25-807-2|3-25-812-1|3-25-807-3|3-25-811-1|3-25-807-1|3-25-806-2|3-25-808-2|3-25-2368-1|3-25-1860-2|3-25-666-1|3-25-809-3
82,3-24-981-1,What are the various child accounts offered and what age requirements apply to them?,0,0,0,1,1,3-24-1848-1|3-24-801-3|3-24-726-1|3-24-801-2|3-24-801-1|7-40-991-4|3-24-981-1|3-24-1836-1|3-24-1852-2|3-24-799-1|3-24-800-3|9-50-1604-1|3-24-800-1|7-40-1806-1|3-24-725-1
83,3-24-1038-1,What are the different types of savings accounts offered by the Vanitha Energy Banking Association?,1,1,1,1,1,3-24-1038-1|3-24-1836-1|3-24-1857-1|3-24-1848-1|3-24-1856-1|3-24-801-3|3-24-1836-3|3-24-1038-3|3-24-1836-2|3-24-2367-1|3-24-800-1|3-24-802-3|3-24-799-5|3-26-775-1|3-24-1852-2
84,3-25-567-1,What are the dates on which applications for a certificate of income can be submitted to the local secretariat?,0,0,0,0,0,7-41-481-2|10-57-1291-1|10-64-586-2|6-38-850-2|6-34-845-1|6-86-1126-1|1-16-782-1|9-50-355-1|3-24-799-3|10-58-593-3|9-51-583-3|3-25-844-1|11-67-1645-1|9-51-367-1|9-51-583-2
85,3-26-775-1,What services can be provided by the Seibank Insurance Services to bank account holders in Sri Lanka?,1,1,1,1,1,3-26-775-1|10-89-1224-3|3-24-1836-1|6-37-375-4|3-24-1848-1|3-25-2368-1|3-90-805-3|3-25-2368-2|3-24-1836-3|3-25-813-1|3-24-1836-2|3-24-799-2|6-37-375-10|3-25-813-2|10-55-1275-2
86,3-26-867-1,Who can get the tax clearance service described?,1,1,1,1,1,3-26-867-1|2-22-712-2|3-26-864-1|5-32-462-3|2-22-708-2|3-25-844-2|3-26-864-3|5-32-463-3|5-32-461-1|2-22-710-2|5-32-462-1|10-89-1224-4|6-38-851-3|3-26-865-1|2-22-711-1
87,3-24-802-1,What are the qualifications and benefits of opening a women's gold account?,0,0,0,1,1,3-24-1856-1|3-24-1852-2|3-24-1038-1|3-24-1038-3|3-24-1038-2|3-24-800-3|3-24-802-1|3-24-801-3|3-90-774-1|3-24-1857-1|3-24-802-3|7-41-987-1|3-24-799-3|3-24-1836-1|3-24-799-2
88,3-24-1836-3,What documents are required to open a cooperative account?,1,1,1,1,1,3-24-1836-3|3-24-800-3|3-24-799-3|3-24-1836-1|3-24-799-2|3-26-864-2|3-24-800-1|3-24-799-1|3-24-1836-2|3-24-803-2|3-24-1852-2|3-24-723-1|10-58-593-3|6-37-375-6|6-38-846-2
89,3-26-765-1,What documents are required for obtaining detailed weather reports for insurance claims?,0,1,1,1,1,3-26-765-2|12-71-765-2|3-26-765-1|12-71-765-1|12-71-771-2|12-71-764-2|12-71-769-1|12-71-767-3|12-71-764-3|12-71-771-1|12-71-764-4|6-37-375-4|12-71-764-1|12-71-767-1|10-65-478-2
90,3-25-809-1,"What is the main purpose of the ""Cuprup"" loan scheme and with which board does it operate in cooperation?",0,1,1,1,1,3-25-2368-2|3-25-806-1|3-25-809-1|3-25-761-1|3-25-2368-4|3-25-2368-3|3-25-806-2|3-25-2368-5|3-25-813-2|3-25-814-1|3-25-808-3|3-25-807-2|3-25-808-1|3-25-808-2|3-25-1860-2
91,3-24-799-3,What are the eligibility criteria for opening a Prestige Plus account?,0,1,1,1,1,3-24-799-2|3-24-799-3|3-24-1852-2|3-24-800-3|3-24-799-1|3-24-1836-1|3-24-1857-1|3-24-802-1|3-24-800-1|3-26-865-1|3-24-1836-2|3-24-1848-1|3-24-801-3|3-24-800-2|3-24-724-1
92,3-24-800-3,What are the eligibility criteria and documents required for opening a regular savings account for clubs and societies?,1,1,1,1,1,3-24-800-3|3-24-1836-1|3-24-799-2|3-24-1852-2|3-24-801-3|3-24-800-1|3-24-1836-3|3-24-801-2|3-24-1857-1|3-24-723-1|3-24-1856-1|3-24-799-1|3-24-801-1|3-24-1848-1|3-24-726-1
93,9-51-582-4,What is the first step in obtaining a marriage certificate?,0,0,0,0,0,9-51-583-4|9-51-583-2|9-51-583-3|9-51-583-5|9-51-583-1|9-51-367-1|9-51-583-6|9-51-1621-2|6-38-847-2|9-51-1621-1|9-51-352-1|9-51-353-2|9-51-353-3|9-51-352-2|9-50-355-1
94,9-51-583-4,What is the legal validity of a copy of the marriage certificate obtained from the local secretariat?,1,1,1,1,1,9-51-583-4|9-51-583-1|9-51-367-1|9-51-1621-2|9-51-583-5|9-51-583-2|9-51-582-6|6-38-847-2|9-51-582-1|9-51-582-4|9-51-582-5|9-51-582-2|9-51-583-6|9-51-582-3|9-51-583-3
95,9-50-359-1,Who is eligible to apply for a late-term birth registration?,1,1,1,1,1,9-50-359-1|9-50-359-2|9-50-1604-1|5-29-486-2|9-50-1615-1|7-40-991-4|9-54-485-2|9-50-2-1|9-50-3-1|9-50-4-1|9-50-1492-2|3-24-1858-2|7-43-1270-4|6-38-846-2|9-50-1561-2
96,9-50-581-3,What supporting documents are required for an applicant over 18 years of age to make changes to the birth certificate?,0,0,0,1,1,9-50-359-2|6-38-846-2|9-50-1604-1|9-50-1561-1|9-50-1561-2|4-27-1766-1|9-50-581-5|9-50-581-3|9-50-1615-1|9-50-581-4|10-65-390-5|9-50-581-2|9-50-359-1|9-54-485-10|6-93-842-3
97,9-51-353-3,What is the minimum age requirement for each party to file a marriage declaration?,1,1,1,1,1,9-51-353-3|9-51-1621-1|9-51-352-1|9-51-353-2|9-51-1621-2|9-50-1604-1|9-51-583-4|9-50-1615-1|9-54-485-2|5-29-486-2|7-40-991-4|9-51-352-3|9-51-582-6|6-38-847-1|9-51-352-2
98,9-49-396-1,What forms are required to apply for a certificate confirming citizenship of persons of Indian origin?,1,1,1,1,1,9-49-396-1|9-51-583-4|9-50-355-1|9-51-583-2|9-50-359-2|9-50-1615-1|9-50-359-1|9-51-367-1|9-51-583-5|5-29-487-2|6-38-849-2|9-51-583-3|9-52-584-2|11-66-735-1|9-51-583-1
99,9-52-584-3,What are the working days and hours for submitting a death registration application at the local secretariat?,1,1,1,1,1,9-52-584-3|5-29-486-4|9-52-9-1|9-52-584-2|9-52-584-5|6-38-852-2|9-52-11-1|9-52-584-4|9-52-12-2|7-41-481-2|9-52-7-1|5-29-487-3|9-52-584-1|6-34-845-1|9-52-10-1
100,9-50-581-9,What is the stamp fee for making changes to a birth certificate through the local secretariat?,0,0,0,0,0,9-50-1561-1|9-50-581-4|9-50-581-7|9-50-1492-2|9-50-355-1|9-50-581-6|9-50-581-2|9-51-583-6|6-37-2327-2|9-50-581-5|4-27-1766-2|9-50-581-1|9-52-1603-1|9-50-581-8|6-34-845-1
101,9-50-581-1,What changes can be made to the birth certificate through the local secretariat?,0,0,0,1,1,9-50-581-6|9-50-581-2|9-50-581-4|9-50-581-8|9-50-581-5|9-50-581-7|9-50-581-9|9-50-1561-1|9-50-581-1|9-50-581-3|9-50-1561-2|9-50-359-2|6-86-1126-1|5-31-1131-1|9-50-579-1
102,9-50-1604-1,What are the basic age requirements that apply to the child and the applicant in the adoption process?,1,1,1,1,1,9-50-1604-1|7-40-991-4|7-40-1806-1|3-24-726-1|7-40-1797-1|7-40-1854-1|7-39-1797-1|7-40-1808-1|7-39-1854-1|7-39-1806-1|7-40-991-3|7-39-1808-1|9-50-1615-1|7-39-1807-1|7-40-1801-1
103,9-49-391-1,Under what categories can a person apply for dual citizenship in Sri Lanka?,1,1,1,1,1,9-49-391-1|5-29-486-2|9-49-392-1|9-54-485-2|4-27-407-1|10-65-390-2|3-24-1858-2|6-37-375-6|4-27-1767-1|6-37-387-3|3-24-1836-1|8-45-1112-1|3-24-799-1|8-45-1110-1|11-66-749-1
104,9-50-3-1,What documents are required to register a birth in a rural hospital?,1,1,1,1,1,9-50-3-1|9-50-4-1|9-52-11-1|9-50-359-2|9-50-1492-1|9-50-359-1|9-50-6-1|9-50-2-1|9-50-1492-2|9-50-355-1|9-50-1561-2|7-41-488-3|9-49-392-1|7-40-991-5|9-52-12-1
105,9-51-582-2,What are the working days and opening hours for obtaining a marriage certificate from the local secretariat?,0,0,0,0,1,9-51-583-3|9-51-583-2|9-51-367-1|9-51-583-4|9-52-584-3|9-51-582-6|6-38-847-2|5-29-486-4|7-41-481-2|9-51-582-3|9-51-582-2|9-51-582-4|10-64-586-2|9-51-582-5|9-51-582-1
106,9-54-485-4,Who is responsible for appointing the counters for the registration process and what is their main role?,0,1,1,1,1,9-54-485-1|9-54-485-11|9-54-485-4|9-54-485-6|5-29-487-3|5-29-487-1|10-88-929-2|9-54-485-7|5-29-486-6|5-29-487-2|10-57-412-2|5-28-525-2|8-44-929-1|10-88-929-1|5-29-486-1
107,9-54-485-5,"What are the eligibility criteria for a Sri Lankan citizen to register in the electoral register, and what is the date of eligibility for age?",0,1,1,1,1,9-54-485-2|5-29-486-2|9-54-485-5|10-65-390-2|3-24-1858-2|10-65-398-2|9-49-391-1|3-24-799-1|8-45-1112-1|8-45-1110-1|4-91-637-1|3-24-1858-1|3-24-799-2|3-24-1836-1|9-49-392-1
108,9-51-352-3,What is the accepted method of payment for registration fees?,0,0,0,0,0,2-21-1622-1|5-29-487-4|1-16-742-1|9-54-485-9|9-51-352-2|1-16-938-3|1-18-742-1|10-65-413-5|1-15-742-1|1-14-742-1|1-17-742-1|11-66-735-1|10-65-408-8|8-44-929-3|10-65-408-7
109,9-54-485-1,"What is considered the date of registration for election activities, and what is the minimum age requirement for citizens to be admitted?",0,0,0,1,1,9-54-485-2|9-54-485-5|5-29-486-2|9-54-485-8|9-54-485-7|9-54-485-6|9-50-1604-1|9-54-485-1|5-29-487-4|5-29-486-3|9-54-485-12|5-29-486-4|9-54-485-10|5-29-487-3|9-51-353-3
110,9-52-366-2,How much does it cost to translate a death certificate?,1,1,1,1,1,9-52-366-2|9-52-7-1|9-52-1603-1|10-62-743-1|9-52-584-5|9-52-585-2|9-52-585-5|9-51-364-1|9-52-366-1|9-52-12-2|4-27-1766-2|9-52-585-1|9-52-584-2|9-52-585-3|9-50-365-1
111,9-54-485-9,What penalties are imposed on persons who fail to provide the necessary information or who deliberately provide false information during the registration process?,0,1,1,1,1,5-29-487-4|9-54-485-9|10-88-934-1|5-29-486-5|9-54-485-6|5-29-487-2|9-52-1603-1|5-29-487-1|9-50-1561-1|5-28-419-8|5-28-419-5|6-34-845-6|6-93-842-2|10-65-408-2|5-31-460-3
112,9-50-1492-2,What is the period of registration of a birth free of charge and what additional document is provided free of charge?,1,1,1,1,1,9-50-1492-2|9-50-4-1|9-50-359-2|9-50-359-1|9-50-2-1|9-50-3-1|5-29-487-4|9-52-12-2|9-51-352-2|9-50-1561-1|9-50-1492-1|2-21-1622-1|5-29-487-3|5-29-486-3|9-50-6-1
113,9-50-579-4,How much is the stamp fee for obtaining a birth certificate after different periods?,0,0,0,0,0,9-50-1492-2|9-51-583-6|9-51-583-5|9-50-359-1|9-50-355-1|9-52-584-5|9-50-359-2|3-26-1156-2|11-68-729-1|9-50-1561-1|10-65-393-3|11-66-745-1|11-66-718-1|10-65-402-3|3-24-725-1
114,9-51-353-1,What geographical areas are eligible for marriage registration under municipal law?,1,1,1,1,1,9-51-353-1|9-51-352-1|9-51-1621-1|9-51-353-3|9-51-352-3|9-51-583-3|9-51-1621-2|9-51-353-2|9-51-583-4|9-51-352-2|9-51-367-1|9-51-583-1|2-21-1622-1|9-51-583-5|9-51-582-1
115,9-50-359-2,What documents are required to register a late birth after one year?,1,1,1,1,1,9-50-359-2|9-50-359-1|9-50-1561-2|9-50-1492-2|9-50-4-1|6-38-846-2|9-50-2-1|9-50-3-1|9-50-1604-1|9-50-581-2|9-50-1492-1|9-50-581-4|9-54-485-8|9-50-6-1|9-50-581-1
116,9-50-581-2,"What specific applications are required for different types of changes, such as changing the mother's name or the father's name on the birth certificate?",0,0,0,1,1,9-50-1561-1|9-50-1561-2|9-50-359-2|9-50-581-4|9-50-581-5|9-50-581-2|9-50-581-9|9-50-581-6|9-50-581-8|9-50-581-1|9-50-581-7|4-27-1766-1|9-50-581-3|6-34-845-1|5-29-486-7
117,9-52-584-4,How can a person obtain a death certificate after successful registration?,0,0,0,1,1,9-52-584-2|9-52-7-1|9-52-12-2|9-52-9-1|9-52-584-5|9-52-11-1|9-52-584-1|9-52-10-1|9-52-584-4|9-52-12-1|9-51-583-2|9-52-585-2|9-52-585-3|9-52-366-2|9-52-585-1
118,9-50-2-1,What is the initial step in registering a home birth and how many days should it be reported?,1,1,1,1,1,9-50-2-1|9-50-1492-2|9-50-4-1|9-50-3-1|9-50-359-2|9-50-359-1|9-50-1492-1|5-29-487-3|9-52-9-1|5-29-486-4|9-50-6-1|9-52-12-1|8-44-929-2|8-44-927-2|9-54-485-7
119,11-66-733-1,How much is the fee for receiving the application for the wholesale postal service?,1,1,1,1,1,11-66-733-1|11-66-745-1|11-66-747-1|11-66-719-1|11-68-729-1|11-66-718-1|5-31-730-1|11-66-738-1|10-57-1645-2|11-66-732-1|11-66-735-1|3-24-724-1|11-66-717-1|11-66-736-1|11-66-749-2
120,11-66-737-1,What fees are charged for the 'sending of parcels' service?,0,0,0,1,1,11-66-749-2|11-66-745-1|11-66-750-2|10-57-1645-2|10-57-465-1|5-28-419-10|11-66-747-1|11-66-719-1|11-66-737-1|11-66-733-1|10-57-411-3|11-66-720-1|10-57-1290-2|10-57-1285-2|11-66-738-1
121,11-66-715-1,What documents are needed to obtain a regular money order?,1,1,1,1,1,11-66-715-1|11-66-720-1|11-66-718-2|11-66-718-1|11-66-717-1|11-66-719-1|6-38-846-2|11-66-749-3|3-24-803-2|11-66-719-2|11-66-1162-1|11-66-716-1|11-66-720-2|3-26-1156-5|3-24-1858-1
122,11-66-733-2,Is there a fixed application for the wholesale postal service?,0,0,0,0,0,11-66-733-1|11-66-719-1|5-31-730-1|11-66-745-1|11-66-718-1|11-66-747-1|11-66-749-1|11-68-729-1|11-66-720-1|11-66-746-1|11-66-738-1|11-66-732-3|11-66-721-1|2-23-740-1|11-66-732-1
123,11-66-750-1,What are the eligibility criteria for business mail?,1,1,1,1,1,11-66-750-1|3-24-724-1|3-24-799-2|11-66-728-1|11-66-732-1|11-66-745-1|11-66-718-1|11-68-729-1|11-66-720-1|11-66-747-1|10-58-593-3|3-24-800-2|3-24-1836-2|11-66-749-1|11-66-717-1
124,11-66-732-2,What is the name and telephone number of the postmaster who is responsible for the business response and the card service?,1,1,1,1,1,11-66-732-2|11-66-747-2|11-66-720-2|11-66-719-2|11-66-745-2|8-47-1207-2|11-66-718-2|11-66-721-2|4-91-1095-2|10-94-2095-2|11-66-733-2|11-66-749-3|10-62-1272-2|11-66-719-1|2-21-2274-2
125,11-66-749-4,"If the recipient cannot personally access the imported books or magazines, what arrangements can be made?",0,0,1,1,1,11-66-749-3|10-59-435-1|7-43-626-1|11-66-749-4|10-57-411-1|10-65-424-1|11-66-749-1|10-59-435-2|10-89-1224-4|11-66-720-1|11-66-719-1|10-57-1278-4|11-66-745-2|10-65-424-2|5-31-744-1
126,11-68-931-3,What happens if the department does not respond to the renewal application from a licensor within six months?,0,0,1,1,1,10-55-931-2|3-26-1156-1|5-32-704-2|11-68-931-3|3-26-1156-3|11-68-931-4|11-68-931-2|5-32-713-1|6-34-845-1|6-38-850-1|5-32-522-1|6-37-2328-1|11-68-931-1|10-89-1224-3|10-65-397-3
127,11-66-747-2,How can I complain about not receiving a letter sent by express mail on time?,1,1,1,1,1,11-66-747-2|11-66-745-2|11-66-747-1|11-66-719-1|5-31-469-3|5-31-744-1|4-27-434-3|11-66-718-1|11-66-745-1|5-32-470-2|11-66-736-1|6-38-852-2|6-93-842-2|6-37-380-2|11-66-746-1
128,11-66-745-2,"What documents and information can be useful when making a written complaint about a damaged item of mail, especially an express mail?",1,1,1,1,1,11-66-745-2|11-66-747-2|11-66-732-3|5-31-460-3|5-31-457-3|5-31-460-2|5-31-457-2|6-93-842-2|5-31-744-1|6-93-842-3|5-32-470-2|11-66-749-3|11-66-719-2|6-37-380-2|5-31-460-1
129,11-67-833-1,Who is the official in charge of the Department's Web Services and which department is running it?,0,1,1,1,1,5-30-1340-2|11-67-836-3|11-67-833-1|10-62-836-3|1-87-662-1|2-22-712-2|11-67-1120-2|4-91-1095-2|10-94-2095-2|2-75-669-2|4-91-638-2|10-62-1211-1|1-16-1423-3|12-72-1099-2|12-95-1118-2
130,11-66-720-2,Who should be contacted if money has been fraudulently received through foreign currency orders and the British Postal Service?,1,1,1,1,1,11-66-720-2|11-66-720-1|11-66-719-1|11-66-718-2|11-66-719-2|11-66-718-1|11-66-1162-1|11-66-716-1|11-66-749-3|11-66-715-1|10-88-934-1|11-66-749-4|11-66-745-2|3-90-805-1|11-66-717-1
131,11-68-648-1,"When was the Department of Motor Vehicles established, and what was its primary purpose?",1,1,1,1,1,11-68-648-1|10-65-408-2|4-27-653-1|4-27-649-1|10-65-397-2|10-65-390-3|10-64-586-3|7-39-651-1|10-65-397-3|10-65-408-10|10-65-408-1|10-65-408-5|10-65-402-4|10-65-395-2|10-65-408-6
132,11-66-718-1,"What is the described service, and who is eligible to make a complaint or request for it?",0,0,0,0,0,5-31-469-1|10-88-934-1|10-88-934-2|5-31-1326-1|11-66-719-1|5-31-744-1|11-66-719-2|5-32-522-1|11-66-747-2|2-23-760-1|6-93-842-2|5-32-704-1|6-37-380-2|11-66-732-3|5-31-483-3
133,11-68-931-1,Who is eligible to renew licenses under the Service?,1,1,1,1,1,11-68-931-1|10-55-931-1|10-65-398-2|10-65-397-2|10-65-390-2|10-65-404-2|10-65-397-3|11-68-931-2|10-65-397-5|10-65-397-1|11-68-931-4|10-55-931-2|10-57-412-1|10-65-400-2|10-65-402-4
134,11-67-1176-1,What are some of the main functions of the Planning and Supervision Unit (PMU)?,0,0,1,1,1,2-22-1176-1|6-85-1176-1|10-65-1176-1|11-67-1176-1|1-87-663-1|12-95-986-1|1-87-657-1|5-30-1337-1|1-87-658-1|1-20-2114-2|2-22-712-2|12-95-985-1|1-20-2113-3|1-16-943-1|1-87-662-1
135,11-68-931-6,"How much is the registration fee for renewing the licenses of repairers, manufacturers and sellers?",0,1,1,1,1,10-55-931-5|11-68-931-6|10-55-931-3|11-68-931-5|11-68-931-4|10-55-931-1|10-55-931-4|10-55-931-2|11-68-931-2|11-68-931-1|11-68-931-3|10-57-431-3|8-44-929-3|10-65-408-7|8-47-1782-3
136,11-67-835-1,"Who are the officers of the county and city sales counters, and what are their email addresses?",0,0,0,1,1,5-32-705-2|11-66-720-2|2-21-670-2|10-62-836-3|11-67-836-3|11-66-719-2|11-66-732-2|11-67-835-1|12-71-764-3|2-75-669-2|2-22-712-2|10-62-1274-3|10-59-1274-3|10-94-2095-2|2-22-708-2
137,11-67-836-3,"Who is the staff officer in charge of the ""Make Up"" service?",0,0,0,0,0,5-32-705-2|10-59-1269-8|11-66-732-2|7-43-1270-3|10-55-1269-8|11-67-1269-7|6-36-1273-4|2-22-712-2|10-59-1274-3|10-62-1274-3|10-55-1269-7|11-67-1269-6|11-66-720-2|4-91-1095-2|10-59-1269-7
138,11-67-1269-4,What are the fees for processing applications for investment projects under sections 16 or 17 of the BOI Act?,0,0,0,0,0,7-43-1270-2|8-44-1270-2|10-55-1269-5|10-57-1270-2|10-59-1270-2|10-89-1269-2|10-89-1269-5|8-44-1269-2|10-62-1269-2|10-59-1269-2|10-59-1269-5|10-55-1269-2|8-44-1269-4|11-67-1269-2|10-62-1276-2
139,11-66-749-3,What documents are required for importing books or magazines in bulk from other countries? Who is the official in charge of this service?,1,1,1,1,1,11-66-749-3|10-57-1278-4|10-59-435-1|11-66-749-2|10-59-435-2|10-89-1224-4|10-57-411-1|10-94-2099-1|10-65-415-2|8-47-1770-2|10-88-936-1|10-65-424-2|11-66-745-2|10-57-409-3|10-94-2094-1
140,11-67-1120-1,Where can I get applications for the Rock Laboratory?,1,1,1,1,1,11-67-1120-1|11-67-1120-2|11-67-1116-1|2-22-700-6|11-67-1117-1|10-62-1274-5|10-59-1269-9|10-55-1288-3|11-67-1117-2|6-35-1274-4|12-71-767-3|8-45-1113-2|8-45-1111-1|8-45-1111-2|11-67-1269-8
141,11-66-738-1,What are the fees for local postal services?,0,1,1,1,1,11-66-745-1|11-66-738-1|11-66-750-2|11-66-719-1|11-66-749-2|11-66-733-1|11-68-729-1|11-66-747-1|11-66-718-1|5-31-730-1|2-23-740-1|10-57-1645-2|11-66-720-1|11-66-721-1|11-66-728-1
142,11-67-837-2,What is the phone number of the LLRC unit?,1,1,1,1,1,11-67-837-2|10-62-837-3|3-26-864-3|3-25-844-2|2-22-711-2|3-26-765-2|4-27-649-3|1-16-1423-3|2-75-669-2|10-57-1279-3|8-48-694-2|8-47-699-2|10-62-837-2|11-66-732-2|2-22-712-2
143,1-16-618-1,What are the main steps in the job guidance program for graduates of technical colleges?,1,1,1,1,1,1-16-618-1|1-16-614-2|1-16-614-1|1-16-779-1|1-16-777-1|1-20-2114-2|1-16-616-1|1-16-781-1|1-16-786-1|1-16-619-1|10-58-824-1|1-16-824-1|1-16-782-1|1-16-614-4|1-16-820-1
144,1-87-951-1,How can you apply for Ayurveda books for public libraries?,1,1,1,1,1,1-87-951-1|7-43-626-1|6-36-958-1|1-15-919-1|10-57-920-1|10-57-920-2|7-39-959-1|10-62-950-1|1-87-665-1|6-86-961-1|7-41-953-1|4-97-1484-1|11-67-1484-1|1-87-1085-1|2-21-596-1
145,1-87-662-1,What are the primary services provided by the Installation Unit of the Education Publications Department under departmental administration and record keeping?,1,1,1,1,1,1-87-662-1|1-87-661-1|1-87-658-1|1-87-659-1|1-87-657-1|1-87-660-1|1-87-663-1|1-87-656-1|1-87-664-1|6-34-845-5|6-85-1176-1|11-67-1176-1|11-66-734-2|2-22-708-2|2-22-712-2
146,1-16-1166-1,"What is the main function of the ""Pre-apprenticeship Identification"" service, and what documents are required for it?",0,1,1,1,1,1-16-1103-3|1-16-1166-1|1-16-1103-2|1-16-777-2|6-37-375-6|6-38-846-2|6-38-850-2|6-93-842-3|6-35-845-3|1-16-783-1|6-34-845-5|6-37-387-3|6-38-849-2|3-25-844-2|3-26-1156-5
147,1-16-1602-3,Under what conditions is a certificate of competence issued for non-valid service on vessels that are part of the steam boiler system?,1,1,1,1,1,1-16-1602-3|1-16-1602-1|1-16-1602-2|1-16-1602-6|1-16-1600-3|1-16-1602-4|1-16-1600-7|1-16-620-1|1-16-1600-1|6-36-1609-1|1-16-1600-5|1-16-1166-1|1-16-944-2|1-16-1600-4|1-16-1600-2
148,1-16-1423-1,What are some of the key features of the TVEC website?,1,1,1,1,1,1-16-1423-1|1-16-941-1|1-16-1267-1|1-16-1423-2|1-16-941-2|1-16-941-3|1-16-1423-3|1-16-938-2|1-16-938-3|1-16-938-1|1-16-943-2|1-16-1421-1|1-87-657-1|11-67-1343-1|8-47-1324-2
149,1-16-773-1,"What are the application process for vocational training courses, the deadlines for accepting applications and the documents required?",0,1,1,1,1,1-16-777-2|1-16-773-1|1-16-781-1|1-16-1103-3|1-16-783-1|1-16-1103-2|1-16-777-1|6-86-768-1|12-70-768-1|1-16-782-1|1-16-779-1|1-16-944-1|1-16-786-1|1-16-1166-1|1-16-782-2
150,1-16-1607-2,What documents are required to revalidate a Continuing Employment Certificate (CDC)?,0,1,1,1,1,1-16-1607-1|1-16-1607-2|1-16-1606-1|6-34-845-3|6-36-1608-2|6-34-845-2|6-34-845-4|6-35-845-4|1-16-1606-2|10-89-1224-4|6-35-845-3|6-35-845-2|6-34-845-5|9-50-359-2|6-37-387-3
151,1-20-2114-1,Who is the target audience for the Human Resource Management Diploma courses?,1,1,1,1,1,1-20-2114-1|1-20-2114-2|1-20-2114-3|1-20-2115-1|1-20-2113-1|1-20-2113-2|1-20-2113-3|1-16-618-1|1-20-2115-3|1-16-2254-1|1-20-2115-2|12-95-988-2|1-20-2116-1|10-61-762-2|1-16-941-2
152,1-87-658-1,What are the main responsibilities of the Planning Unit of the Education Publishing Department in relation to the production of textbooks and the quality improvement programs?,1,1,1,1,1,1-87-658-1|1-87-659-1|1-87-657-1|1-87-656-1|1-87-663-1|1-87-661-1|1-87-662-1|6-85-1176-1|1-87-665-1|1-87-660-1|11-67-1176-1|2-22-1176-1|7-43-626-1|1-87-664-1|10-65-1176-1
153,1-16-1109-1,Where can I find more information about vocational education and training centres provided by the Authority?,1,1,1,1,1,1-16-1109-1|1-16-1103-1|1-16-777-1|1-16-1103-3|1-16-943-2|1-16-786-1|1-16-943-1|1-16-1103-4|1-16-1103-2|1-16-823-1|1-16-1423-1|1-16-616-2|1-16-782-1|1-16-773-1|1-16-1105-1
154,1-16-781-1,How much is the fee to access the Enterprise Development Program services?,0,0,0,0,0,10-55-1269-5|10-62-1276-2|10-62-1269-5|8-44-1269-4|10-57-1645-2|10-89-1269-5|2-22-707-2|10-57-1270-2|8-44-1270-2|10-59-1269-5|7-43-1270-2|8-47-692-1|10-59-1270-2|11-67-1269-4|8-48-1563-2
155,1-87-665-1,"How many bookstores are operated by the Education Publishing Department, and what types of books can be purchased there?",1,1,1,1,1,1-87-665-1|1-87-659-1|1-87-658-1|1-87-664-1|1-87-663-1|1-87-662-1|1-87-656-1|1-87-657-1|1-87-661-1|7-43-626-1|1-87-1481-1|1-87-951-1|1-87-660-1|1-87-1085-1|1-15-608-1
156,1-16-1421-1,What are the main objectives of the Research Unit for the Promotion of Vocational Education and Training (TVET)?,1,1,1,1,1,1-16-1421-1|1-16-1423-1|1-16-943-1|1-87-661-1|1-16-941-1|1-16-938-1|1-16-1267-1|1-16-943-2|1-16-938-2|1-16-941-2|1-16-786-1|1-16-822-1|1-16-943-3|1-16-823-1|1-16-777-1
157,1-15-608-1,"What are the fees for educational services provided by the zoo's education department, especially for lectures, exhibitions and guided tours for B.Sc. graduates?",1,1,1,1,1,1-15-608-1|1-16-614-3|4-97-1478-1|4-91-1164-1|1-16-938-3|1-87-1481-1|4-91-613-1|8-48-1459-1|1-16-742-1|1-14-742-1|8-47-1346-1|1-16-777-2|1-20-2114-3|1-20-742-1|2-21-605-2
158,1-16-1423-3,Who is the Director of Information Systems and what are his duties and contact details?,1,1,1,1,1,1-16-1423-3|10-62-1276-4|10-60-1141-12|10-94-2095-2|11-67-1117-2|5-31-2063-1|10-62-1697-1|4-91-714-2|10-58-1697-1|10-94-2102-2|10-94-2097-2|6-36-1273-4|11-67-1269-6|10-94-2098-2|2-22-700-3
