question_id,ground_truth,translated_question,r@1,r@3,r@5,r@10,r@15,contexts
78,3-25-811-1,What is the evolution of qualifications for rural loan entrepreneurs to obtain small and medium sized loans?,0,0,0,1,1,3-25-1860-1|3-25-2368-1|3-25-812-1|3-25-806-1|3-25-807-2|3-25-806-2|3-25-811-1|3-25-1860-4|3-25-2368-2|3-25-666-1|3-25-1859-1|3-25-809-2|6-37-375-7|3-25-807-1|3-25-814-1
79,3-24-2367-1,What is the specific topic related to RDB accounts under the bank account subtype?,1,1,1,1,1,3-24-2367-1|3-25-2368-4|3-24-1836-3|3-25-2368-1|3-24-799-3|3-25-2368-2|3-25-2368-3|3-24-799-5|3-24-799-2|3-25-567-1|3-25-567-2|3-24-1038-1|3-25-2368-5|3-25-567-4|3-24-800-2
80,3-26-1156-7,What are the additional requirements for obtaining club licenses?,1,1,1,1,1,3-26-1156-7|10-65-404-2|10-65-398-2|10-65-390-2|10-65-400-2|10-65-400-4|3-26-1156-5|11-68-1150-1|3-24-800-3|11-68-1150-2|10-65-404-1|1-16-1600-3|3-26-1156-4|10-65-398-4|10-65-402-1
81,3-25-1860-3,"What are the requirements of the bailiffs for minor and medium-sized loans under Rs. 100,000/-?",0,1,1,1,1,3-25-1860-4|3-25-1860-1|3-25-1860-3|3-25-807-2|3-25-812-1|3-25-1861-1|3-25-807-1|3-25-2368-1|3-25-1860-2|3-25-811-1|3-25-761-2|3-25-808-2|3-25-807-3|6-37-375-7|3-25-806-2
82,3-24-981-1,What are the various child accounts offered and what age qualifications apply to them?,0,0,0,1,1,3-24-1848-1|3-24-801-3|3-24-726-1|3-24-801-1|3-24-801-2|3-24-981-1|3-24-800-3|3-24-1852-2|3-24-1836-1|7-40-991-4|3-24-799-1|7-40-1806-1|9-50-1604-1|3-24-1856-1|3-24-800-1
83,3-24-1038-1,What are the various types of savings accounts provided by the Vanitha Power Bank Association?,1,1,1,1,1,3-24-1038-1|3-24-1836-1|3-24-1856-1|3-24-1848-1|3-24-1857-1|3-24-1836-3|3-24-801-3|3-24-1038-3|3-24-1836-2|3-24-799-5|3-24-800-1|3-24-799-2|3-24-2367-1|6-37-375-9|3-24-802-3
84,3-25-567-1,What are the dates on which applications for income certificates can be handed over to the local secretary office?,0,0,0,0,0,6-34-845-1|6-38-851-3|9-51-583-3|6-38-850-1|5-33-1134-1|6-35-845-5|6-38-850-2|7-41-481-2|6-86-1126-1|5-29-486-4|3-24-799-3|6-35-845-1|10-58-593-3|6-93-842-3|9-51-583-2
85,3-26-775-1,What are the services available to bank account holders in Sri Lanka by Seabank Insurance?,1,1,1,1,1,3-26-775-1|3-25-2368-2|3-25-2368-1|3-24-1848-1|3-24-1836-1|10-89-1224-3|6-37-375-10|4-91-714-1|3-24-799-2|3-24-1836-3|3-24-1836-2|8-45-1114-1|6-37-375-4|3-24-799-5|3-24-799-1
86,3-26-867-1,Who can get the detailed tax clearance service?,1,1,1,1,1,3-26-867-1|3-26-864-1|5-32-462-3|2-22-712-2|2-22-708-2|3-25-844-2|5-32-462-1|5-32-461-1|5-32-463-3|3-26-864-3|3-26-865-1|2-22-710-2|10-89-1224-4|3-26-866-1|2-22-707-3
87,3-24-802-1,What are the qualifications and rewards for opening a women's gold account?,0,0,1,1,1,3-24-1856-1|3-24-1852-2|3-24-800-3|3-24-802-1|3-24-1038-1|3-24-801-3|3-24-1038-3|3-90-774-1|3-24-1038-2|3-24-1857-1|3-24-799-2|3-24-802-3|7-41-987-1|3-24-801-2|3-24-723-1
88,3-24-1836-3,What documents do you need to open a trade union account?,0,0,0,0,1,3-25-844-1|3-25-844-2|3-24-799-3|6-86-1126-1|5-31-1131-1|5-31-1127-1|3-26-864-2|5-31-1132-1|6-93-842-3|6-38-846-2|6-38-847-2|10-57-411-1|3-24-799-2|3-24-800-3|3-24-1836-3
89,3-26-765-1,What documents do you need to get comprehensive weather reports for insurance rights?,0,1,1,1,1,3-26-765-2|12-71-765-2|3-26-765-1|12-71-765-1|12-71-771-2|12-71-769-1|12-71-771-1|12-71-764-3|12-71-767-3|12-71-764-2|12-71-764-4|12-71-764-1|6-37-375-4|12-71-767-1|12-71-769-2
90,3-25-809-1,"What is the main purpose of the ""destructive"" loan proposal scheme and which board is it working with in cooperation?",0,0,0,1,1,3-25-761-1|3-25-2368-2|3-25-808-2|3-25-808-3|3-25-806-1|3-25-809-1|3-25-812-1|7-41-2284-1|3-25-813-1|3-90-1790-1|3-25-808-1|2-75-2283-1|3-25-1860-2|2-21-671-1|3-25-808-4
91,3-24-799-3,What is the eligibility criteria for opening a Prestage Plus account?,0,0,0,0,0,3-24-1836-1|3-24-1852-2|3-24-799-1|3-24-799-2|3-24-1848-1|3-24-1856-1|3-24-1857-1|3-24-800-1|3-24-802-1|3-24-1836-2|3-24-1858-2|3-24-724-1|3-24-1858-1|3-24-801-3|3-24-800-3
92,3-24-800-3,What are the qualifications and documents required to open an ordinary Rs. savings account for unions and associations?,1,1,1,1,1,3-24-800-3|3-24-1836-1|3-24-1852-2|3-24-799-2|3-24-800-1|3-24-799-3|3-24-1836-3|3-24-1857-1|3-24-800-2|3-24-803-2|3-24-801-3|3-24-1858-1|3-24-799-1|3-24-801-2|3-24-1856-1
93,9-51-582-4,What is the first step an applicant must take to obtain a marriage certificate?,0,0,0,0,0,9-51-583-4|9-51-583-2|9-51-583-3|9-51-583-5|9-51-583-1|9-51-367-1|9-51-1621-2|6-38-847-2|9-51-583-6|9-51-353-2|9-51-352-1|6-37-2327-1|9-51-1621-1|9-51-353-3|5-32-467-1
94,9-51-583-4,What is the legal validity of the copy of the marriage certificate obtained from the local secretary office?,1,1,1,1,1,9-51-583-4|9-51-583-1|9-51-583-5|9-51-583-2|9-51-1621-2|9-51-367-1|9-51-583-3|6-38-847-2|9-51-583-6|6-34-845-4|6-35-845-4|9-51-582-6|9-51-582-4|9-51-582-5|9-51-582-2
95,9-50-359-1,Who is eligible to apply for late birth registration?,1,1,1,1,1,9-50-359-1|9-50-359-2|9-50-1604-1|9-50-1615-1|7-40-991-4|5-29-486-2|9-54-485-2|9-50-2-1|9-50-3-1|9-50-6-1|9-50-4-1|6-38-846-2|9-50-1561-2|7-43-1270-4|9-49-392-1
96,9-50-581-3,What support documentation is required to make changes to the certificate of birth of an applicant over the age of 18?,0,0,1,1,1,6-38-846-2|9-50-581-5|9-50-359-2|9-50-1561-1|9-50-581-3|9-50-581-6|9-50-1561-2|9-50-581-4|9-50-581-7|9-50-581-2|9-50-1604-1|6-93-842-3|6-38-850-2|9-54-485-10|9-50-581-8
97,9-51-353-3,What is the minimum age required for both parties to present a wedding announcement to Udara?,1,1,1,1,1,9-51-353-3|4-91-637-1|3-24-981-1|9-51-353-2|9-51-1621-1|9-51-352-1|9-50-1604-1|9-51-1621-2|3-25-761-2|7-39-1806-1|9-54-485-2|3-24-726-1|7-39-1796-1|7-40-1796-1|9-51-583-4
98,9-49-396-1,What kind of support is required to request a certificate of citizenship of a person with an Indian connection?,1,1,1,1,1,9-49-396-1|7-41-488-3|9-50-580-2|6-38-849-2|6-38-847-2|6-37-375-6|6-38-850-2|9-51-583-5|9-52-584-2|9-50-580-1|9-50-580-3|9-50-355-1|9-51-582-1|1-16-781-1|9-50-579-1
99,9-52-584-3,What are the working days and opening hours for filing a death registration application in the local secretary's office?,1,1,1,1,1,9-52-584-3|5-29-486-4|6-38-852-2|9-52-9-1|5-29-487-3|9-52-584-2|9-52-584-1|9-52-584-5|6-34-845-1|9-52-584-4|9-52-11-1|9-54-485-8|9-52-12-2|9-51-583-3|5-31-730-1
100,9-50-581-9,How much is the printing fee for changing a certificate issued through the local secretary office?,0,0,0,0,0,9-51-583-6|6-34-845-1|4-27-1766-2|9-51-583-5|5-31-1131-1|9-52-1603-1|10-57-431-3|6-86-1126-1|10-65-404-4|9-50-1561-1|10-65-402-3|6-35-845-1|9-51-367-1|3-25-844-2|3-26-866-1
101,9-50-581-1,What changes can be made to a certificate issued through the local secretary office?,0,0,0,0,1,5-31-1131-1|6-86-1126-1|9-50-581-6|6-34-845-1|9-50-581-7|3-26-866-1|9-50-581-2|9-50-581-4|9-50-1561-1|9-50-581-5|9-50-581-8|9-50-581-9|9-50-581-1|9-51-583-4|10-65-404-1
102,9-50-1604-1,What are the main age requirements for the child and the applicant in the adoption process?,1,1,1,1,1,9-50-1604-1|7-40-991-4|7-40-1806-1|7-40-1797-1|3-24-726-1|7-40-1854-1|7-39-1854-1|7-39-1797-1|7-40-1808-1|7-39-1806-1|7-39-1808-1|7-40-991-3|7-40-1801-1|7-40-1796-1|7-39-1807-1
103,9-49-391-1,Which category of dual citizenship can be applied for in Sri Lanka?,1,1,1,1,1,9-49-391-1|5-29-486-2|9-49-392-1|9-54-485-2|10-65-390-2|3-24-1858-2|4-27-407-1|6-37-375-6|3-24-799-1|5-30-1336-1|6-37-375-10|4-27-1767-1|6-37-387-3|3-24-1836-1|9-49-722-1
104,9-50-3-1,What documentation is required to register a birth in a rural hospital?,1,1,1,1,1,9-50-3-1|9-50-4-1|9-52-11-1|9-50-1492-1|9-50-359-1|9-50-6-1|9-50-2-1|9-50-359-2|9-50-1492-2|9-50-355-1|9-52-12-1|9-50-1561-2|9-49-392-1|9-52-10-1|9-52-12-2
105,9-51-582-2,What are the working days and opening times of the windows to obtain a wedding announcement for a certificate from the local secretary office?,0,0,0,0,0,9-51-583-3|9-51-583-2|9-52-584-3|5-29-486-4|10-65-404-3|5-32-467-3|6-34-845-1|7-41-481-2|10-65-397-3|5-29-487-3|12-71-767-1|6-34-845-5|10-65-408-5|9-51-583-4|9-51-582-6
106,9-54-485-4,"Who is responsible for the counting process for the registration of election papers, and what is their main office?",1,1,1,1,1,9-54-485-4|9-54-485-11|9-54-485-7|5-29-487-3|9-54-485-1|5-29-486-1|5-29-487-1|5-29-486-3|9-54-485-10|10-55-731-2|9-54-485-6|5-29-486-6|9-54-485-3|5-29-486-4|5-29-487-2
107,9-54-485-5,"What is the eligibility criteria for a Sri Lankan citizen to be registered on election papers, and what is the date of eligibility for age?",0,0,1,1,1,9-54-485-2|5-29-486-2|10-65-390-2|9-54-485-5|3-24-1858-2|10-65-398-2|3-24-799-1|9-49-391-1|8-45-1112-1|4-91-637-1|3-24-1858-1|2-21-599-1|8-45-1110-1|11-66-749-1|3-24-799-2
108,9-51-352-3,What is the accepted payment method for the listed marriage registration fees?,0,1,1,1,1,9-51-352-2|9-51-352-3|9-51-583-6|9-51-367-1|9-51-583-5|2-21-1622-1|9-51-353-3|9-51-583-3|9-51-352-1|4-27-1766-2|5-29-487-4|6-38-847-1|9-54-485-9|9-51-1621-1|10-65-408-7
109,9-54-485-1,"What is considered to be the date of registration for elections, and what is the minimum age requirement for eligible citizens?",0,0,0,0,1,9-54-485-2|5-29-486-2|9-54-485-5|9-50-1604-1|9-54-485-8|9-54-485-7|3-24-1858-2|5-29-486-1|9-54-485-10|9-51-353-3|5-29-486-3|9-54-485-1|5-29-487-4|5-29-487-2|9-54-485-6
110,9-52-366-2,How much does it cost to translate a death certificate?,1,1,1,1,1,9-52-366-2|9-52-7-1|9-52-1603-1|10-62-743-1|9-52-584-5|9-52-585-2|9-52-585-5|9-51-364-1|9-52-366-1|9-52-12-2|4-27-1766-2|9-52-585-1|9-52-584-2|9-52-585-3|9-50-365-1
111,9-54-485-9,What are the penalties imposed on people who are unwilling or deliberately misinformed in the process of registering their voters' names?,0,1,1,1,1,5-29-487-4|9-54-485-9|5-29-487-1|5-29-486-5|5-29-487-2|9-54-485-6|5-29-486-1|5-29-486-3|5-29-487-3|9-54-485-10|9-54-485-8|9-54-485-11|5-29-487-5|5-29-486-2|9-54-485-2
112,9-50-1492-2,What is the time limit for free registration of the product and what is the additional documentation to be provided free of charge?,1,1,1,1,1,9-50-1492-2|5-29-487-4|5-28-419-5|10-89-514-3|5-28-514-3|8-47-1782-3|10-65-408-6|5-28-419-9|5-31-469-4|10-65-425-2|10-65-408-8|10-88-927-3|10-57-1645-2|9-54-485-9|10-57-428-3
113,9-50-579-4,How much is the printing fee for obtaining a certificate to be issued after various time limits?,0,0,0,0,0,9-51-583-6|9-51-583-5|12-70-622-3|11-66-750-2|10-65-402-3|10-65-408-6|11-66-736-1|5-28-419-5|10-57-433-3|11-66-735-1|10-65-397-4|3-26-1156-2|1-16-742-1|10-65-400-3|1-18-742-1
114,9-51-353-1,What are the geographical areas for marriage registration under the Sri Lankan law?,0,0,0,1,1,9-51-352-1|9-51-583-1|9-51-1621-2|9-51-353-2|9-51-1621-1|9-51-353-1|9-49-392-1|9-50-6-1|11-66-749-1|5-29-486-2|9-54-485-2|9-54-485-5|6-38-847-2|10-65-390-2|9-51-582-2
115,9-50-359-2,What documentation is required to register a birth late after a year?,1,1,1,1,1,9-50-359-2|9-50-359-1|9-50-1492-2|9-50-4-1|9-50-2-1|9-50-3-1|9-50-1561-2|9-50-1492-1|6-38-846-2|9-50-6-1|9-50-1604-1|9-50-581-2|9-50-581-5|9-50-581-4|9-54-485-8
116,9-50-581-2,What specific applications are required for various types of changes such as changing the name of the mother or father on the birth certificate?,0,0,1,1,1,9-50-1561-1|9-50-1561-2|9-50-359-2|9-50-581-4|9-50-581-2|9-50-581-5|9-50-581-9|9-50-581-6|9-50-581-8|9-50-581-1|9-50-581-7|9-50-581-3|6-34-845-1|9-50-1604-1|4-27-1766-1
117,9-52-584-4,How do you get a death certificate for an applicant after a successful registration?,0,1,1,1,1,9-52-584-2|9-52-7-1|9-52-584-4|9-52-9-1|9-52-12-2|9-52-584-5|9-52-584-1|9-52-11-1|9-52-12-1|9-52-10-1|9-51-583-2|5-29-486-1|6-38-852-2|9-52-584-3|10-62-743-1
118,9-50-2-1,What is the basic step to register a birth at home and how many days should it be reported?,1,1,1,1,1,9-50-2-1|9-50-1492-2|9-50-4-1|9-50-3-1|9-50-359-1|9-50-359-2|9-50-1492-1|5-29-486-4|9-50-6-1|9-52-9-1|5-29-487-3|9-52-12-1|8-44-927-2|9-54-485-7|8-44-929-2
119,11-66-733-1,How much does it cost to get an application form for bulk mail service?,1,1,1,1,1,11-66-733-1|11-66-745-1|11-66-747-1|5-31-730-1|11-66-738-1|11-66-718-1|11-66-733-2|11-66-719-1|11-66-746-1|11-66-717-1|11-68-729-1|11-66-732-1|10-57-1645-2|3-24-724-1|2-23-740-1
120,11-66-737-1,What fees do I have to pay to receive the 'Send a message' service?,0,0,0,0,0,11-66-738-1|11-66-747-1|11-66-739-1|3-25-844-2|11-66-749-2|11-66-745-1|11-66-750-2|11-66-719-1|10-57-1645-2|11-66-716-1|11-66-732-1|11-66-746-1|11-66-736-1|11-66-717-1|11-66-718-1
121,11-66-715-1,What are the documents required to obtain a general monetary order?,1,1,1,1,1,11-66-715-1|11-66-718-2|11-66-720-1|3-24-803-2|11-66-718-1|11-66-717-1|3-24-803-1|11-66-719-2|3-26-1156-5|3-26-864-2|11-66-719-1|3-24-803-3|6-37-375-6|6-38-846-2|10-57-411-1
122,11-66-733-2,Is there a scheduled application for bulk mail service?,0,1,1,1,1,11-66-733-1|11-66-733-2|11-66-747-1|5-31-730-1|11-66-746-1|11-66-745-1|11-66-719-1|11-66-718-1|11-66-738-1|11-66-732-3|11-68-729-1|11-66-749-1|2-23-753-1|2-23-740-1|8-47-1263-1
123,11-66-750-1,What's the evolution of qualifications for business mail facilities?,1,1,1,1,1,11-66-750-1|10-55-1275-1|10-89-1224-4|10-58-593-3|11-66-732-1|6-36-1273-1|3-26-1156-5|11-68-729-1|11-66-750-2|11-66-718-1|11-66-728-1|11-66-745-1|10-55-1283-1|10-55-1269-6|10-55-731-1
124,11-66-732-2,What's the name and phone number of the deputy head of operations in charge of business response cover and card service?,0,1,1,1,1,4-91-1095-2|11-66-732-2|10-62-1272-2|7-43-701-2|10-59-1274-3|6-36-1273-4|10-62-1274-3|11-67-1269-6|10-94-2092-3|6-38-848-2|4-91-674-4|10-94-2095-2|2-22-712-2|6-38-849-3|6-36-1274-3
125,11-66-749-4,"If the recipient cannot personally obtain the imported books or magazines, what command can be applied?",0,0,1,1,1,11-66-749-3|10-59-435-1|10-57-411-1|11-66-719-1|11-66-749-4|10-57-1278-4|10-57-433-1|11-66-720-1|11-66-745-2|10-89-1224-4|10-60-524-1|7-43-626-1|10-59-435-2|11-66-749-1|10-65-424-1
126,11-68-931-3,What happens if the department doesn't respond to a renewal application from a registered licensee within six months?,0,0,1,1,1,10-55-931-2|11-68-931-4|3-26-1156-1|11-68-931-3|11-68-931-2|3-26-1156-3|10-65-397-3|5-32-704-2|10-65-397-2|10-65-402-2|10-65-404-3|5-29-487-4|11-68-931-1|10-55-931-3|5-32-713-1
127,11-66-747-2,How can I file a complaint about the failure to deliver a postcard on the due date?,0,1,1,1,1,11-66-719-1|5-31-744-1|11-66-747-2|11-66-745-2|11-66-718-1|5-31-469-3|11-66-718-2|5-31-469-2|11-66-719-2|11-66-732-3|5-32-522-1|5-32-470-2|9-49-722-2|5-31-730-1|11-66-720-1
128,11-66-745-2,"What documents and information are useful in presenting a written complaint about a damaged mail item, especially a letter?",1,1,1,1,1,11-66-745-2|11-66-747-2|11-66-732-3|5-31-457-3|1-87-660-1|11-66-719-2|5-32-470-2|11-66-749-3|5-31-460-3|5-31-457-2|5-31-460-2|5-31-744-1|5-31-1122-1|6-93-842-2|6-93-842-3
129,11-67-833-1,Who is the department's web service manager and what department runs it?,0,0,0,0,1,2-75-669-2|11-67-836-3|10-62-1211-1|10-62-836-3|4-91-1095-2|10-94-2095-2|11-67-1120-2|2-22-712-2|12-95-1118-2|1-87-662-1|11-67-833-1|11-66-732-2|1-16-1423-3|10-59-1274-3|8-47-1207-2
130,11-66-720-2,Who should be contacted if they have received money in bulk through foreign currency orders and British postal order service?,0,1,1,1,1,11-66-720-1|11-66-720-2|11-66-719-1|11-66-1162-1|11-66-718-1|11-66-749-2|11-66-749-3|11-66-718-2|11-66-716-1|11-66-715-1|11-66-719-2|11-66-733-1|11-66-717-1|10-62-1276-3|11-66-745-1
131,11-68-648-1,When was the Motor Transportation Department established and what was its primary purpose?,1,1,1,1,1,11-68-648-1|4-27-649-1|4-27-653-1|7-39-651-1|10-65-408-2|10-65-390-3|10-65-408-1|10-64-650-1|10-65-408-10|10-65-397-2|10-65-397-3|10-65-413-8|10-64-586-3|10-65-395-2|10-65-413-4
132,11-66-718-1,"What is the service described, and who is eligible to complain or request for it?",0,0,0,0,0,5-31-469-1|10-88-934-1|11-66-719-1|5-31-1326-1|10-88-934-2|5-31-744-1|11-66-719-2|6-37-380-2|2-23-760-1|11-66-747-2|5-31-483-3|5-32-704-1|5-32-522-1|6-93-842-2|10-94-2098-1
133,11-68-931-1,"Who is eligible to renew a license under the Service ""Repair of Licenses of Repairers, Manufacturers and Sellers""?",0,1,1,1,1,10-55-931-1|11-68-931-1|10-55-931-2|11-68-931-2|11-68-931-4|10-55-931-3|10-55-931-5|11-68-931-6|11-68-931-5|11-68-931-3|10-55-931-4|10-65-397-5|10-65-397-2|10-65-397-3|10-65-404-2
134,11-67-1176-1,What are some of the main tasks of the planning and supervision unit (PMU)?,0,0,1,1,1,2-22-1176-1|6-85-1176-1|10-65-1176-1|11-67-1176-1|1-87-657-1|12-95-986-1|1-87-663-1|5-30-1337-1|1-87-658-1|1-20-2114-2|2-22-712-2|1-20-2113-3|2-22-710-2|1-16-943-1|12-95-985-1
135,11-68-931-6,"How much is the registration fee for renewing the licenses of repairers, manufacturers and sellers?",0,1,1,1,1,10-55-931-5|11-68-931-6|10-55-931-3|11-68-931-5|11-68-931-4|10-55-931-1|10-55-931-4|10-55-931-2|11-68-931-2|11-68-931-1|11-68-931-3|10-57-431-3|8-44-929-3|10-65-408-7|8-47-1782-3
136,11-67-835-1,"Who are the officers in charge of the sales councils in Chennai and Chennai, and what are their email addresses?",0,0,0,0,0,10-55-1275-2|5-31-2063-1|6-36-1273-4|10-59-1274-3|10-62-1274-3|11-67-1269-6|6-36-1274-3|10-55-1269-7|10-62-1269-7|4-91-674-4|10-62-1276-4|6-35-1274-3|10-89-1269-7|10-60-1141-12|10-59-1270-3
137,11-67-836-3,Who's the board officer in charge of the Microdata Acquisition Service?,0,1,1,1,1,10-62-836-3|11-67-836-3|11-67-1269-7|11-67-1269-6|10-62-836-1|10-59-1269-8|10-55-1275-2|10-55-1269-8|11-67-836-1|10-55-1269-7|10-59-1269-7|10-62-1269-7|10-62-1276-4|10-62-1269-6|10-89-1269-7
138,11-67-1269-4,What are the fees for filing applications for investment projects under sections 16 or 17 of BOI law?,0,0,0,0,0,10-89-1269-2|8-44-1269-2|10-62-1269-2|7-43-1270-2|10-59-1269-2|10-55-1269-2|8-44-1270-2|11-67-1269-2|10-59-1270-1|10-57-1270-2|10-55-1269-5|10-89-1269-5|10-59-1270-2|8-44-1270-1|8-44-1269-4
139,11-66-749-3,What documentation is required to import books or magazines in bulk from other countries and who is responsible for this service?,1,1,1,1,1,11-66-749-3|10-57-1278-4|11-66-749-2|10-59-435-1|10-57-411-1|10-88-936-1|10-94-2099-1|10-89-1224-4|10-59-435-2|10-65-415-2|8-47-1770-2|10-57-409-3|10-59-435-3|10-65-424-2|10-65-420-7
140,11-67-1120-1,Where can I get applications for Rock Laboratory service?,1,1,1,1,1,11-67-1120-1|11-67-1120-2|11-67-1116-1|2-22-700-6|11-67-1117-1|10-55-1288-3|8-45-1111-2|8-45-1110-2|11-67-1117-2|12-71-767-3|8-45-1112-2|8-45-1111-1|11-66-732-3|8-45-1113-2|11-67-1269-8
141,11-66-738-1,What are the fees to pay for local telecommunications service?,0,0,0,1,1,3-25-844-2|10-57-1645-2|2-23-751-3|2-21-605-2|2-22-711-1|2-22-708-1|5-28-419-10|11-66-738-1|2-23-1157-1|2-23-759-1|2-22-707-2|2-22-711-2|2-21-604-2|2-23-740-1|4-27-454-2
142,11-67-837-2,What's the LLRC unit's phone number?,1,1,1,1,1,11-67-837-2|10-62-837-3|3-26-864-3|3-25-844-2|2-22-711-2|3-26-765-2|2-75-669-2|4-27-649-3|11-66-732-2|4-91-674-4|1-16-1423-3|11-66-734-2|8-48-694-2|3-90-1837-1|12-70-1720-5
143,1-16-618-1,What's the main step of the job guidance program for Tech graduates?,1,1,1,1,1,1-16-618-1|1-16-779-1|1-20-2114-2|1-16-777-1|1-16-614-2|1-16-781-1|1-16-614-1|1-16-619-1|1-16-616-1|1-16-614-4|1-16-786-1|1-16-822-1|1-20-2113-2|1-20-2114-1|10-58-824-1
144,1-87-951-1,How do I request weapons books for public libraries?,1,1,1,1,1,1-87-951-1|7-43-626-1|1-87-665-1|4-97-1484-1|11-67-1484-1|11-66-749-3|5-32-471-3|1-87-656-1|1-87-659-1|5-32-468-3|1-87-1085-1|11-67-834-1|10-94-2099-1|8-47-1638-1|1-87-657-1
145,1-87-662-1,What are the primary services provided by the Establishment Unit of the Department of Educational Publications under departmental administration and keeping records?,1,1,1,1,1,1-87-662-1|1-87-661-1|1-87-659-1|1-87-658-1|1-87-660-1|1-87-657-1|1-87-663-1|1-87-656-1|1-87-664-1|6-34-845-5|6-85-1176-1|11-66-734-2|11-67-1176-1|11-67-834-1|7-40-1498-1
146,1-16-1166-1,"What is the main task of the ""Peer Learning Identification"" service, and what documentation is required for it?",1,1,1,1,1,1-16-1166-1|1-16-1103-3|1-87-657-1|7-41-488-3|2-21-598-3|1-87-661-1|5-29-486-6|1-16-944-2|10-89-1224-4|7-40-991-5|9-49-722-3|1-16-944-4|5-29-487-5|6-34-845-5|3-24-799-3
147,1-16-1602-3,What are the conditions under which an invalid certificate of achievement is issued for the service of a vessel that is part of the airboat's fleet?,0,0,1,1,1,1-16-1600-7|1-16-1602-6|1-16-1600-3|1-16-1602-3|6-36-1609-1|1-16-1600-2|1-16-1600-1|1-16-1602-2|1-16-1602-4|1-16-1600-5|1-16-1602-1|6-36-1610-1|6-36-1609-2|1-16-1600-4|6-36-1608-2
148,1-16-1423-1,What are some of the main features of the TVEC website?,1,1,1,1,1,1-16-1423-1|1-16-941-1|1-16-1267-1|1-16-1423-2|1-16-941-2|1-16-1423-3|1-16-941-3|1-16-938-2|1-16-938-1|1-16-938-3|1-16-943-2|1-16-1421-1|1-87-657-1|1-16-943-1|11-67-1343-1
149,1-16-773-1,"What is the process of applying for vocational training courses, the deadlines for filing applications and the required documentation?",0,0,1,1,1,1-16-777-2|1-16-1103-3|1-16-783-1|1-16-781-1|1-16-773-1|1-16-779-1|1-16-777-1|1-16-782-1|1-16-944-1|1-16-1103-2|12-70-768-1|1-16-782-2|6-86-768-1|1-16-1166-1|1-16-786-1
150,1-16-1607-2,What documents do you need to revoke a CDC?,0,1,1,1,1,1-16-1607-1|1-16-1607-2|5-31-453-3|11-66-718-2|1-16-1606-2|2-22-708-2|5-31-460-2|9-50-1561-1|7-40-991-5|9-50-1561-2|9-54-485-10|1-16-1606-1|5-31-457-2|4-27-1766-1|6-34-845-2
151,1-20-2114-1,Who are the target audiences for human resource management diploma courses?,1,1,1,1,1,1-20-2114-1|1-20-2114-2|1-20-2114-3|1-20-2115-1|1-20-2113-1|1-20-2113-2|1-16-618-1|1-20-2113-3|1-20-2115-3|12-95-988-2|1-20-2115-2|1-20-2116-1|4-97-1478-1|10-89-514-1|1-16-2254-1
152,1-87-658-1,What are the main responsibilities of the Planning Unit of the Department of Educational Publications in relation to the program of production and development of textbooks?,1,1,1,1,1,1-87-658-1|1-87-659-1|1-87-663-1|1-87-661-1|1-87-657-1|1-87-656-1|1-87-662-1|6-85-1176-1|11-67-1176-1|2-22-1176-1|10-65-1176-1|1-87-660-1|1-87-665-1|7-43-626-1|1-87-664-1
153,1-16-1109-1,Where can I get more information about the vocational education and training centers provided by the authority?,1,1,1,1,1,1-16-1109-1|1-16-1103-3|1-16-786-1|1-16-777-1|1-16-943-2|1-16-1103-1|1-16-616-2|1-16-944-4|1-16-1423-1|1-16-1423-3|1-16-943-1|1-16-1103-4|1-16-773-1|1-16-782-1|1-16-821-1
154,1-16-781-1,How much does it cost to get a project development program service?,0,0,0,1,1,2-22-709-1|2-22-707-2|7-43-1270-2|10-62-1276-2|8-44-1270-2|2-22-710-1|1-16-781-1|2-21-605-2|10-57-1270-2|10-57-1645-2|10-59-1270-2|8-48-1563-2|10-55-1269-5|10-58-593-2|10-59-1269-5
155,1-87-665-1,"How many bookstores are running by the Department of Educational Publishing, and what kinds of books can you buy there?",1,1,1,1,1,1-87-665-1|1-87-659-1|1-87-658-1|1-87-664-1|1-87-656-1|1-87-662-1|1-87-663-1|1-87-661-1|1-87-657-1|1-87-1481-1|1-87-1085-1|7-43-626-1|1-87-951-1|11-67-834-1|1-15-608-1
156,1-16-1421-1,What are the main objectives of the Research Unit for the Promotion of Vocational Education and Training (TVET)?,1,1,1,1,1,1-16-1421-1|1-16-1423-1|1-16-943-1|1-87-661-1|1-16-941-1|1-16-938-1|1-16-1267-1|1-16-943-2|1-16-938-2|1-16-941-2|1-16-786-1|1-16-822-1|1-16-943-3|1-16-823-1|1-16-777-1
157,1-15-608-1,"What are the fees for the educational services provided by the Department of Education, particularly for lectures, demonstrations and guided tours for B.Sc. graduates?",1,1,1,1,1,1-15-608-1|1-16-614-3|1-16-938-3|1-16-742-1|1-14-742-1|1-15-742-1|1-20-742-1|1-18-742-1|1-17-742-1|1-16-782-2|1-16-777-2|1-16-938-2|1-16-781-1|2-21-605-2|11-66-735-1
158,1-16-1423-3,Who is the Director of Information Systems and what is his service responsibilities as well as contact information?,1,1,1,1,1,1-16-1423-3|10-62-1276-4|11-67-836-3|10-62-1697-1|10-58-1697-1|10-94-2095-2|10-60-1141-12|11-67-1117-2|6-36-1273-4|10-62-836-3|10-62-1211-1|10-59-1274-3|10-94-2232-2|11-67-1269-6|2-75-2283-2
